engine,run,batch_index,query_indices,query_count,completed_ns,device_resident_ns,k,recall_at_k,recall_at_10
faiss-flat,2,148,1091;3483;4131;1074;997;3811;3920;1422;3773;4145;3867;4408;4326;3133;4032;3140,16,208693,,10,1.0,1.0
faiss-flat,2,149,349;2224;4666;3151;77;4267;4904;2254;4008;4795;4857;3575;2676;4746;675;2463,16,223686,,10,1.0,1.0
faiss-flat,2,150,2987;2713;2287;2475;4767;3705;860;2601;1666;960;2223;1246;607;3369;4150;2549,16,230245,,10,1.0,1.0
faiss-flat,2,151,3630;408;3202;4908;3331;4435;417;3442;71;3807;4039;1130;371;3049;1157;4199,16,229995,,10,1.0,1.0
faiss-flat,2,152,1050;4834;1100;474;2739;3048;2061;950;3799;1276;1344;2547;2609;1620;584;1142,16,226971,,10,1.0,1.0
faiss-flat,2,153,2653;4338;339;2485;970;3291;628;4205;4206;2819;1807;2729;3347;3819;2235;3979,16,233751,,10,1.0,1.0
faiss-flat,2,154,3491;3281;4828;2722;1570;3701;507;4253;786;2777;787;2991;2257;2008;4869;2567,16,227431,,10,1.0,1.0
faiss-flat,2,155,2339;2488;2563;2070;3078;4989;3671;4528;4247;2677;1004;2747;625;434;3055;2655,16,228904,,10,1.0,1.0
faiss-flat,2,156,884;2208;3487;2434;2473;4973;1531;4427;488;2909;3351;3211;1088;2416;3307;1942,16,227752,,10,1.0,1.0
faiss-flat,2,157,566;3475;2911;494;1245;2725;3971;382;1548;3989;3957;4769;4670;520;3390;4995,16,229004,,10,1.0,1.0
faiss-flat,2,158,1119;1800;2259;1082;1333;3057;1618;3379;557;2559;4198;1826;3595;4504;2318;4321,16,232900,,10,1.0,1.0
faiss-flat,2,159,996;734;1357;2831;1000;3359;4686;3227;1811;2731;4254;3058;1199;4592;2265;3903,16,227511,,10,1.0,1.0
faiss-flat,2,160,2367;4924;2897;4379;4706;3389;2424;2700;3084;3854;2528;698;1145;282;1448;3551,16,228513,,10,1.0,1.0
faiss-flat,2,161,1555;4040;3996;3019;189;4314;68;3511;195;4888;3205;3385;3963;1820;4526;2839,16,228523,,10,1.0,1.0
faiss-flat,2,162,1806;4497;2356;2667;2780;344;4897;4077;1113;3039;298;2826;4842;3384;844;3519,16,227822,,10,1.0,1.0
faiss-flat,2,163,2595;3553;3016;4572;1512;4037;451;3571;2928;4264;4263;2685;3128;4892;813;3839,16,235444,,10,1.0,1.0
faiss-flat,2,164,2579;4717;3220;4837;1189;2999;4586;2763;4259;1864;763;4736;1263;3303;936;3023,16,230205,,10,1.0,1.0
faiss-flat,2,165,3558;3024;2365;3348;1856;2200;2496;3653;4092;3831;1647;2957;3237;1772;968;3167,16,231177,,10,1.0,1.0
faiss-flat,2,166,2574;4661;2420;3983;4345;3424;4216;3471;4535;2240;4113;3699;712;2916;2682;3716,16,229695,,10,1.0,1.0
faiss-flat,2,167,3614;740;504;4896;3104;4121;467;3440;458;2785;2394;2843;3514;1414;4621;2992,16,228102,,10,1.0,1.0
faiss-flat,2,168,201;120;4214;3178;2397;2272;105;4271;1645;1084;2409;3184;2639;1648;1477;2927,16,232980,,10,1.0,1.0
faiss-flat,2,169,633;1686;2489;4926;279;3131;4190;4163;1636;752;2688;4527;3628;3017;2059;3607,16,235544,,10,1.0,1.0
faiss-flat,2,170,2221;2188;4468;2841;3474;544;1801;2887;1356;346;3664;3299;569;4050;979;790,16,227862,,10,1.0,1.0
faiss-flat,2,171,1664;3723;2441;1114;2354;3374;2852;4996;4158;3429;3994;4315;980;1026;3544;2879,16,235644,,10,1.0,1.0
faiss-flat,2,172,1080;2734;4573;2586;1608;3153;4220;3361;3144;3105;47;622;2658;2562;841;3394,16,230166,,10,1.0,1.0
faiss-flat,2,173,3476;3857;2271;4784;4105;2859;771;4135;3364;4381;506;3574;3076;3545;4778;3447,16,233941,,10,1.0,1.0
faiss-flat,2,174,1595;4627;2201;2931;2860;3940;2484;4261;4477;540;1480;3625;2939;3539;3079;4871,16,220340,,10,1.0,1.0
faiss-flat,2,175,2718;4007;4630;1810;1486;4931;2116;1078;1991;450;1893;306;543;4598;3315;2951,16,231027,,10,1.0,1.0
faiss-flat,2,176,1463;590;3623;4257;2073;2966;2277;4136;2305;4724;2891;2917;2469;152;999;2971,16,221683,,10,1.0,1.0
faiss-flat,2,177,1161;3821;2723;554;692;2878;4402;3871;3268;2873;2292;3722;1616;3507;3306;4123,16,232399,,10,1.0,1.0
faiss-flat,2,178,2407;4416;3914;642;1517;714;608;3099;848;4833;4549;1182;4429;4562;1857;2822,16,214792,,10,1.0,1.0
faiss-flat,2,179,67;4236;3964;4691;3515;974;1493;1982;2069;3129;178;4024;2507;1258;296;3201,16,234802,,10,1.0,1.0
faiss-flat,2,180,1063;3615;2414;2959;1286;2120;704;2994;2040;1508;311;4171;3892;1756;2805;2870,16,217116,,10,1.0,1.0
faiss-flat,2,181,3317;3780;2524;2993;2604;1992;3792;2582;3837;4067;1218;3888;534;2138;2083;4543,16,235924,,10,1.0,1.0
faiss-flat,2,182,3308;3349;3729;814;1888;4576;55;358;3321;558;2372;1330;1964;4268;1340;3247,16,218077,,10,1.0,1.0
faiss-flat,2,183,1952;4832;1786;3363;1013;3617;2953;4786;369;1064;157;4376;4652;1506;3044;3455,16,230656,,10,1.0,1.0
faiss-flat,2,184,3502;4779;878;2334;2864;3256;4685;1990;1658;1916;3027;4107;1959;4387;2362;3767,16,221493,,10,1.0,1.0
faiss-flat,2,185,3241;2640;2817;410;953;512;502;854;425;2924;3936;1878;3284;4613;4439;582,16,228513,,10,1.0,1.0
faiss-flat,2,186,2935;3853;2741;4831;539;2712;1581;3528;2121;2084;2602;938;3148;4452;3195;2997,16,215384,,10,1.0,1.0
faiss-flat,2,187,4310;3800;4399;1858;1489;3229;1456;3391;2783;432;4004;3257;4505;4341;2942;3791,16,235513,,10,1.0,1.0
faiss-flat,2,188,85;3739;620;3121;2276;132;2835;1134;843;4851;3093;1802;1240;1204;3624;3769,16,219400,,10,1.0,1.0
faiss-flat,2,189,3427;1914;4747;2818;2855;1708;176;4780;639;4352;1450;4047;3441;962;683;1478,16,234933,,10,1.0,1.0
faiss-flat,2,190,84;4417;2631;2578;1396;448;4258;4855;986;3215;2237;4947;2202;1174;3953;3695,16,214822,,10,1.0,1.0
faiss-flat,2,191,4632;4945;3869;3251;635;4744;4915;2654;826;2304;3047;1146;2187;4803;815;3263,16,227852,,10,1.0,1.0
faiss-flat,2,192,213;4599;3611;194;1585;3091;621;4188;2788;284;531;1974;3407;1180;3260;3367,16,215934,,10,1.0,1.0
faiss-flat,2,193,12;2608;25;3236;3037;2140;576;4066;315;2598;2239;3343;819;3543;1159;3423,16,225107,,10,1.0,1.0
faiss-flat,2,194,3651;3387;2392;4357;4501;1490;2106;4303;4873;3683;3089;3175;1819;4194;729;3679,16,223445,,10,1.0,1.0
faiss-flat,2,195,547;3697;1337;2346;1332;2168;4225;2678;3563;2796;2901;3301;4574;606;87;4704,16,232999,,10,1.0,1.0
faiss-flat,2,196,2074;2340;427;3894;1510;4963;2317;3703;2551;3681;3670;4889;375;2532;1956;3371,16,215383,,10,1.0,1.0
faiss-flat,2,197,3896;2286;1135;1970;941;4650;994;3731;1781;4925;3891;3034;4785;3164;2824;4943,16,234813,,10,1.0,1.0
faiss-flat,2,198,1673;3431;3569;4919;3552;1652;2575;2910;1257;3930;1554;1526;3812;4829;4893;4161,16,231777,,10,1.0,1.0
faiss-flat,2,199,3409;4187;1162;3965;1107;1760;1561;3915;4168;200;4048;2086;1872;1036;1861;3689,16,244136,,10,1.0,1.0
faiss-flat,2,200,221;3711;491;4629;4204;3627;1848;1934;3737;3130;1700;4942;975;4542;223;822,16,233781,,10,1.0,1.0
faiss-flat,2,201,2727;4428;627;2810;659;4821;3253;3976;4900;3405;3955;94;4372;3905;3453;3647,16,223766,,10,1.0,1.0
faiss-flat,2,202,4813;4719;2863;3134;3704;4655;3336;4072;3185;3480;1513;2142;563;234;1353;4207,16,245148,,10,1.0,1.0
faiss-flat,2,203,3011;3768;2908;2706;4693;1678;2663;4788;876;442;1484;3827;1471;3795;1691;3583,16,232950,,10,1.0,1.0
faiss-flat,2,204,3100;2526;4972;2738;4060;856;1229;3377;2130;1372;4796;4476;2170;1220;3400;3314,16,225738,,10,1.0,1.0
faiss-flat,2,205,1055;1488;3337;3972;1847;562;4585;2174;1168;2034;1751;4800;4707;2090;3859;2214,16,205729,,10,1.0,1.0
faiss-flat,2,206,3779;3469;3833;3747;2195;626;3735;4743;972;4249;2157;4075;313;1904;89;2902,16,224867,,10,1.0,1.0
faiss-flat,2,207,803;3330;4447;2642;2299;3537;1164;1582;623;172;2344;1854;4378;2704;2156;2502,16,208583,,10,1.0,1.0
faiss-flat,2,208,1496;1274;24;3680;3242;4201;2447;4153;1205;4622;468;1010;3813;4793;4122;4559,16,234512,,10,1.0,1.0
faiss-flat,2,209,3885;162;4363;2458;3687;2378;1148;3375;3295;1188;3601;1294;4490;3386;2343;422,16,209915,,10,1.0,1.0
faiss-flat,2,210,4274;4133;384;278;1368;3823;3000;4508;1569;3897;3262;886;2847;1394;2765;3496,16,240641,,10,1.0,1.0
faiss-flat,2,211,4978;3909;140;1910;4157;3028;4867;4906;4886;3919;1354;3527;1637;28;3358;3945,16,224196,,10,1.0,1.0
faiss-flat,2,212,733;4117;3803;4606;3929;374;1998;750;1925;88;648;3118;3596;2820;877;1046,16,241773,,10,1.0,1.0
faiss-flat,2,213,619;2426;3445;1514;1663;4999;3564;1550;1840;3414;3003;3817;3413;612;184;4223,16,224677,,10,1.0,1.0
faiss-flat,2,214,3396;124;2176;4395;2351;3720;1076;3473;2031;1126;253;2178;97;4811;137;758,16,241773,,10,1.0,1.0
faiss-flat,2,215,2915;4129;3675;1242;3233;4845;1604;4551;1720;2670;1534;1034;3645;1812;2623;4669,16,225088,,10,1.0,1.0
faiss-flat,2,216,753;3899;3031;3438;4498;3632;3642;4371;945;4079;114;3150;4404;4808;1853;230,16,227842,,10,1.0,1.0
faiss-flat,2,217,3029;3736;2379;106;551;1936;2730;3688;1676;3605;1500;4044;2979;4279;4955;3495,16,222344,,10,1.0,1.0
faiss-flat,2,218,7;3006;1461;1458;2482;1016;1324;4013;4319;3585;2736;2726;1986;2858;1024;4027,16,241883,,10,1.0,1.0
faiss-flat,2,219,2866;1194;2471;4023;3967;330;4595;1022;2735;2444;4953;842;2091;4045;800;2566,16,219069,,10,1.0,1.0
faiss-flat,2,220,2205;1612;103;3378;2192;4012;52;1630;4229;984;4065;1066;2181;248;3980;406,16,226270,,10,1.0,1.0
faiss-flat,2,221,39;4361;356;4021;4581;1140;3143;2358;2576;1392;3147;874;2615;1792;2117;3861,16,210086,,10,1.0,1.0
faiss-flat,2,222,4266;1006;1040;4003;961;3344;2969;4231;4902;580;2871;2326;1717;930;2391;3318,16,240732,,10,1.0,1.0
faiss-flat,2,223,825;3633;4983;1902;409;46;4128;1454;3065;4799;3335;4679;4290;4777;1039;3741,16,223125,,10,1.0,1.0
faiss-flat,2,224,2217;4189;83;430;4922;4797;4515;3758;299;1600;3581;666;3674;1216;4026;4718,16,237767,,10,1.0,1.0
faiss-flat,2,225,2289;948;3594;3825;1907;4002;869;4671;2616;764;3489;1522;136;1714;1965;3494,16,206760,,10,1.0,1.0
faiss-flat,2,226,367;772;3198;4879;3484;3154;2490;4119;821;4101;3650;610;794;4688;36;3635,16,220331,,10,1.0,1.0
faiss-flat,2,227,1764;3372;868;2774;3465;4130;2323;4591;656;882;691;4687;3889;2300;3775;4895,16,211457,,10,1.0,1.0
faiss-flat,2,228,1400;4389;1467;4967;3942;3578;4741;4517;1562;1932;3401;4856;1468;988;4369;4727,16,225788,,10,1.0,1.0
faiss-flat,2,229,1273;1886;1654;150;317;4651;4227;4921;2395;1564;4898;4451;2784;34;4445;486,16,215573,,10,1.0,1.0
faiss-flat,2,230,926;4536;2147;4933;2874;616;2651;846;3985;710;597;1226;4184;1930;4752;2950,16,242133,,10,1.0,1.0
faiss-flat,2,231,2889;2226;243;2102;572;4600;2773;3815;38;934;2698;4604;4394;3600;4689;2630,16,223015,,10,1.0,1.0
faiss-flat,2,232,1882;4937;2449;4051;2550;32;2260;1166;3995;2446;3279;4961;1631;2648;3362;1302,16,238237,,10,1.0,1.0
faiss-flat,2,233,4496;2014;954;4233;3449;3743;10;110;350;2894;4169;4446;4142;3759;3119;3046,16,213841,,10,1.0,1.0
faiss-flat,2,234,3858;2906;1527;4061;2555;2462;3467;3836;1434;290;1726;4610;21;4471;3842;4095,16,224046,,10,1.0,1.0
faiss-flat,2,235,3169;548;1366;1670;321;4283;4307;3863;4817;3975;2016;4939;4822;1940;685;1094,16,208423,,10,1.0,1.0
faiss-flat,2,236,4640;2472;2328;4425;3304;4913;2815;1054;3786;1696;3517;1234;3875;372;2767;2886,16,221863,,10,1.0,1.0
faiss-flat,2,237,2076;1068;2436;3142;1912;3937;3255;4758;4317;1946;1303;2646;3973;2746;2038;3622,16,218087,,10,1.0,1.0
faiss-flat,2,238,4941;4917;4181;1682;1906;1624;3120;3126;2278;4313;1740;3422;4713;780;827;4260,16,225168,,10,1.0,1.0
faiss-flat,2,239,3493;1642;995;1950;1535;4759;1444;3366;2699;4782;4316;1754;4084;48;925;3999,16,212810,,10,1.0,1.0
faiss-flat,2,240,2007;4601;3665;258;3357;2388;2523;238;3073;2686;4923;3546;1984;2592;2899;4423,16,227492,,10,1.0,1.0
faiss-flat,2,241,3036;4336;1470;1202;1081;3947;45;3646;3924;1156;4738;2042;618;4155;26;2406,16,211818,,10,1.0,1.0
faiss-flat,2,242,1621;4677;370;3838;4407;3959;3663;990;2153;3828;3593;4235;3061;1328;2659;3923,16,234962,,10,1.0,1.0
faiss-flat,2,243,4523;3426;3072;3907;3559;708;4442;3286;2043;1388;1403;1650;2581;3446;465;3782,16,213861,,10,1.0,1.0
faiss-flat,2,244,3156;1814;100;222;329;4256;2918;4243;4772;808;3388;4162;2063;4192;2319;3935,16,229614,,10,1.0,1.0
faiss-flat,2,245,2764;4365;3481;2134;335;4675;4850;4415;2786;4342;3250;4729;1383;3766;759;4567,16,212589,,10,1.0,1.0
faiss-flat,2,246,1539;4269;186;4308;3513;4532;4938;2494;4647;4367;1841;4625;4578;888;3170;4703,16,231768,,10,1.0,1.0
faiss-flat,2,247,662;4172;1223;226;1409;2418;3576;4847;983;1298;361;3506;1049;1362;2521;4987,16,220711,,10,1.0,1.0
faiss-flat,2,248,308;2004;1723;1698;718;3098;687;4957;3479;3798;4434;4491;605;56;2781;1238,16,227452,,10,1.0,1.0
faiss-flat,2,249,4174;526;2198;2854;731;288;2033;4589;1763;1224;791;1158;521;644;4285;4555,16,213380,,10,1.0,1.0
faiss-flat,2,250,2183;3340;2742;1586;3883;2834;679;4783;1312;4241;3726;3602;3338;4494;4997;4552,16,230436,,10,1.0,1.0
faiss-flat,2,251,2062;4410;4221;1270;2148;1374;1092;4639;1138;86;1424;3430;2247;1252;4636;4323,16,214972,,10,1.0,1.0
faiss-flat,2,252,476;2480;3417;2690;2324;3744;2331;4467;676;4633;893;2058;2094;232;263;630,16,233820,,10,1.0,1.0
faiss-flat,2,253,816;2716;2036;1546;2301;3820;4612;4355;2314;796;2244;706;144;3868;3649;1926,16,213540,,10,1.0,1.0
faiss-flat,2,254,3895;1108;3667;4473;53;3568;1838;2270;1598;2622;1504;766;767;4516;1835;4791,16,233551,,10,1.0,1.0
faiss-flat,2,255,2410;3954;2900;4362;1462;312;3977;1310;2479;2380;1712;4667;2152;4754;4005;966,16,227552,,10,1.0,1.0
faiss-flat,2,256,4312;3436;3970;3818;788;2754;916;1622;2155;2064;2829;1178;4809;4330;4289;4143,16,243165,,10,1.0,1.0
faiss-flat,2,257,1536;3288;208;4106;1556;588;4250;294;4944;3912;4088;4959;485;1420;2011;4006,16,229434,,10,1.0,1.0
faiss-flat,2,258,754;3208;4401;514;2169;2638;2978;2558;3033;1210;1943;2230;1187;3300;867;4775,16,244317,,10,1.0,1.0
faiss-flat,2,259,1528;2748;193;4715;3365;4936;746;3774;1382;1502;331;214;757;3856;4388;4431,16,212289,,10,1.0,1.0
faiss-flat,2,260,2256;310;4763;4836;2044;2934;1415;1958;3916;586;3684;578;3410;3412;2189;4665,16,229504,,10,1.0,1.0
faiss-flat,2,261,527;900;2883;646;1117;946;3580;4191;1988;4056;1266;1790;4801;1782;4178;3910,16,209785,,10,1.0,1.0
faiss-flat,2,262,3082;1730;1028;530;4740;1152;4946;326;2975;2266;131;90;3900;4570;3274;2486,16,242904,,10,1.0,1.0
faiss-flat,2,263,1892;2720;1626;1590;4986;3432;3509;4293;1511;672;3968;2442;1287;4368;2963;4768,16,228413,,10,1.0,1.0
faiss-flat,2,264,2197;924;2869;2714;3898;1446;2045;1822;3548;3876;391;366;4019;2668;4380;4617,16,242164,,10,1.0,1.0
faiss-flat,2,265,1727;1160;4500;2694;478;1380;1895;2542;3265;4100;2983;1150;2853;3066;158;998,16,226650,,10,1.0,1.0
faiss-flat,2,266,142;4731;1483;3354;3855;862;76;3918;2946;4848;713;354;4852;4557;1501;4463,16,241653,,10,1.0,1.0
faiss-flat,2,267,2865;1920;3656;1850;2405;4297;1753;4519;3325;1260;220;4619;3997;3218;3111;774,16,210415,,10,1.0,1.0
faiss-flat,2,268,636;726;4725;4438;4397;4030;2862;4489;1296;4146;247;3370;1565;4674;4127;4935,16,226490,,10,1.0,1.0
faiss-flat,2,269,43;2884;863;2938;1170;732;3199;4529;765;2194;3228;418;2293;2450;4521;3206,16,224387,,10,1.0,1.0
faiss-flat,2,270,505;4603;3763;4383;1980;1250;2647;3998;2432;3498;798;4098;392;2872;4907;902,16,212859,,10,1.0,1.0
faiss-flat,2,271,2284;2338;3360;3534;4377;836;1960;3694;524;3742;3490;4074;777;2476;51;3014,16,224086,,10,1.0,1.0
faiss-flat,2,272,2022;1540;2089;2302;3187;1770;431;4563;2535;1322;4078;174;2234;1472;4774;2438,16,215183,,10,1.0,1.0
faiss-flat,2,273,352;462;1285;4507;1768;858;3067;1734;3751;1198;1147;102;1607;160;91;4571,16,236715,,10,1.0,1.0
faiss-flat,2,274,1903;122;3434;3678;1880;850;778;2110;4200;402;4081;2802;1133;228;2766;1398,16,212890,,10,1.0,1.0
faiss-flat,2,275,2173;3080;1299;286;4787;2856;182;1718;3042;4582;1314;4518;188;2868;4726;1798,16,229595,,10,1.0,1.0
faiss-flat,2,276,3252;4054;1749;4887;3908;3122;553;4594;2333;3810;4209;4657;4103;4208;1235;2054,16,218508,,10,1.0,1.0
faiss-flat,2,277,2103;3572;187;146;2268;624;4455;3166;4762;956;3285;1494;2980;2778;2538;2342,16,239349,,10,1.0,1.0
faiss-flat,2,278,2771;4664;1954;4579;784;4348;4760;1230;4885;2926;3235;3054;351;2514;2347;2006,16,234762,,10,1.0,1.0
faiss-flat,2,279,1241;922;3272;4583;3458;3870;2752;4487;1530;1870;31;58;3002;4560;2947;4607,16,242905,,10,1.0,1.0
faiss-flat,2,280,4295;1048;333;1830;4287;4773;447;4875;2108;4118;3043;3454;2186;1704;614;2838,16,227992,,10,1.0,1.0
faiss-flat,2,281,3203;1320;3944;426;255;2832;4794;3846;3163;4513;4270;2606;4511;1694;2133;198,16,249034,,10,1.0,1.0
faiss-flat,2,282,585;4320;2948;3618;4509;1406;1662;1190;275;2466;1809;4708;79;1370;2184;1062,16,226270,,10,1.0,1.0
faiss-flat,2,283,2150;4340;1030;1834;2078;4046;496;1702;2360;1212;3504;50;1407;1868;3500;4991,16,236985,,10,1.0,1.0
faiss-flat,2,284,545;2288;2029;134;2381;866;3063;4882;4443;3702;1733;4863;1591;3690;4918;2806,16,232960,,10,1.0,1.0
faiss-flat,2,285,2092;1384;2308;3654;940;4036;304;742;3661;1044;6;4929;3339;4346;776;4623,16,239990,,10,1.0,1.0
faiss-flat,2,286,3294;4160;839;3342;1291;2384;3522;3478;1318;1876;2452;1894;795;2294;4053;3158,16,227642,,10,1.0,1.0
faiss-flat,2,287,2740;1592;982;166;2737;2756;3521;1646;840;4705;2989;3570;4073;3666;1578;4927,16,240831,,10,1.0,1.0
faiss-flat,2,288,2530;3794;1386;4474;3787;2264;3826;4550;928;4970;1747;2990;4049;522;660;4262,16,208382,,10,1.0,1.0
faiss-flat,2,289,1762;4584;529;918;1827;2510;498;3934;1387;210;3226;910;2885;3560;694;3398,16,234542,,10,1.0,1.0
faiss-flat,2,290,1313;4384;1219;3254;4063;482;2273;4823;3658;3708;3599;270;2177;4480;501;342,16,228333,,10,1.0,1.0
faiss-flat,2,291,2769;4406;1629;3530;3086;4805;892;4478;4866;54;4901;3538;3032;4839;1243;4830,16,241873,,10,1.0,1.0
faiss-flat,2,292,723;2850;4096;762;3880;1688;1343;1542;439;4296;4390;1938;2451;3296;1649;2518,16,233391,,10,1.0,1.0
faiss-flat,2,293,362;4144;183;634;1375;1090;783;1918;179;592;4215;4154;964;3324;4789;2534,16,241412,,10,1.0,1.0
faiss-flat,2,294,4826;3402;779;2218;2242;942;269;2246;668;1376;4137;1706;399;872;3639;2374,16,206931,,10,1.0,1.0
faiss-flat,2,295,2744;4418;415;3686;4337;4232;2867;3526;1308;2026;599;1746;1776;2932;159;3270,16,226129,,10,1.0,1.0
faiss-flat,2,296,3345;4440;3749;1014;2393;3822;2503;2998;2382;4110;3157;2958;574;3464;2101;2118,16,206480,,10,1.0,1.0
faiss-flat,2,297,1545;2162;3276;658;2487;1796;3110;3566;1755;2962;2464;2366;3966;1968;4222;4742,16,228763,,10,1.0,1.0
faiss-flat,2,298,4711;2050;3832;3762;4992;4284;3612;3974;1639;2898;1710;4170;510;2968;546;1606,16,210386,,10,1.0,1.0
faiss-flat,2,299,1874;638;334;3382;470;4616;4196;2614;218;116;3411;246;1255;4909;4449;3590,16,228663,,10,1.0,1.0
faiss-flat,2,300,1738;1438;2755;1214;3083;1794;617;4014;4860;1268;3745;4662;3333;4020;2498;4294,16,213501,,10,1.0,1.0
faiss-flat,2,301,4699;832;689;2322;2435;1316;4844;1566;407;2206;3911;3282;203;3328;2310;4134,16,234522,,10,1.0,1.0
faiss-flat,2,302,1284;2252;2587;3730;2590;3662;3921;1350;1828;3830;2243;894;1437;332;1939;1334,16,233450,,10,1.0,1.0
faiss-flat,2,303,4653;3406;2353;1102;4954;3456;2402;838;4928;44;1949;3018;4960;2002;2923;454,16,240370,,10,1.0,1.0
faiss-flat,2,304,3852;3840;3302;2798;2985;4212;3987;4638;3275;4977;4028;1278;932;3638;4035;3030,16,227311,,10,1.0,1.0
faiss-flat,2,305,4472;428;4751;4018;3874;2048;3005;2046;3472;1498;4700;3886;500;1012;4202;518,16,248813,,10,1.0,1.0
faiss-flat,2,306,3289;976;3248;686;2415;4182;4676;4350;725;3056;3591;1750;4643;3298;587;2262,16,208933,,10,1.0,1.0
faiss-flat,2,307,436;914;3788;3754;1687;2890;227;1430;2222;2030;613;4042;4565;2136;2666;4038,16,247391,,10,1.0,1.0
faiss-flat,2,308,4147;390;4998;242;944;4010;2460;22;1778;314;2561;2974;2364;870;30;1862,16,228092,,10,1.0,1.0
faiss-flat,2,309,3776;1352;4403;2398;3606;4086;1683;2710;4034;1128;2468;4238;2107;1110;2316;1254,16,228793,,10,1.0,1.0
faiss-flat,2,310,2112;2422;3428;730;2095;1358;1469;3070;967;768;3190;898;3797;1656;4660;3958,16,230636,,10,1.0,1.0
faiss-flat,2,311,1211;1576;2645;2478;2508;3416;1127;2454;400;168;1568;70;3510;170;260;1222,16,209654,,10,1.0,1.0
faiss-flat,2,312,992;1538;3223;3174;3159;324;373;1774,8,124487,,10,1.0,1.0
